movieId,title,genres,top_actors
172115,The Medici: Godfathers of the Renaissance (2004),Documentary,"Massimo Marinoni, Peter Guinness, Ian Bustard, Niccolo Cioni, Ben De Saumserez"
27166,Venus Beauty Institute (Vénus beauté) (1999),Comedy|Drama|Romance,"Nathalie Baye, Bulle Ogier, Audrey Tautou, Mathilde Seigner, Samuel Le Bihan"
135633,Run (2013),Action|Drama,"Eric Roberts, William Moseley, Adrian Pasdar, Kelsey Asbille, Craig Henningsen"
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,
139628,"Return to the Philippines, the Leon Cooper Story (2015)",Documentary,"Leon Cooper, Ed Harris"
228219,Haunted (2011),Action|Fantasy|Horror,"Hironobu Nomura, Ayako Sugiyama, Masahiro Sato, Kimiko Yo, Kaoru Mizuki"
234667,Menace from Outer Space (1956),Sci-Fi,"Richard Crane, Scotty Beckett, Sally Mansfield, Robert Lyden, Maurice Cass"
266230,Double Walker (2021),Horror,"Sylvie Mix, Justin Rose, Quinn Armstrong, Jacob Rice, Maika Carter"
203926,Five Million Dollar Life (2019),Mystery,"Anna Yamada, Ayumu Mochizuki, Naomi Nishida, Tarô Suwa, Mutsuo Yoshioka"
216465,Clover (2020),Comedy|Thriller,"Mark Webber, Nicole Elizabeth Berger, Jon Abrahams, Erika Christensen, Julia Jones"
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,"Roddy McDowall, Don Murray, Ricardo Montalban, Hari Rhodes, Severn Darden"
212511,Alone (2020),Thriller,
191947,Let's Go with Pancho Villa (1936),Drama|War,
137932,"Colpo grosso, grossissimo...anzi probabile (1972)",Comedy,
191567,How to Make Good When One Is a Jerk and a Crybaby (1974),Comedy,
224971,The 12th Suspect (2019),Mystery|Thriller,
215243,The Last Right (2019),Comedy|Drama,
147510,Drop Dead Gorgeous (1991),Thriller,
183811,Mrs. Harris (2006),Drama,
188813,The Eighth Happiness (1988),Comedy,
150060,Eline Vere (1991),Drama,
170265,The Barbarians (1987),Adventure|Fantasy,
168112,Hard Labor (2011),Drama|Horror,
127130,Mistress America (2015),Comedy,
80917,Monsters (2010),Drama|Sci-Fi,
142953,The Thread (2015),Documentary,
195921,The Mule (2018),Crime|Drama|Thriller,"Clint Eastwood, Bradley Cooper, Laurence Fishburne, Michael Peña, Dianne Wiest"
155086,Vinnaithaandi Varuvaayaa (2010),Drama|Romance,"Silambarasan, Trisha Krishnan, VTV Ganesh, Babu Antony, Lakshmi Ramakrishnan"
4286,"Home of Our Own, A (1993)",Drama,"Kathy Bates, Edward Furlong, Clarissa Lassig, Sarah Schaub, Miles Feulner"
133904,Balalaika (1939),(no genres listed),"Nelson Eddy, Ilona Massey, Charles Ruggles, Frank Morgan, Lionel Atwill"
163410,Mr. Patman (1981),(no genres listed),"James Coburn, Kate Nelligan, Fionnula Flanagan, Leslie Carlson, Candy Kane"
156769,Out of Sync (2000),Comedy|Drama,"Gail O'Grady, Peter Outerbridge, Stewart Bick, Harvey Atkin, Richard Chevolleau"
282223,Green Cats (2017),Drama,"Tõnu Kark, Sergei Makovetsky, Ülle Kaljuste, Mait Malmsten, Kirill Käro"
169936,Rânia (2012),(no genres listed),"Graziela Felix, Nataly Rocha, Mariana Lima, Démick Lopes, Rob Das"
220302,Breaking the Press (2010),Children|Drama,"Drew Waters, Farah White, Tom Maden, Chad Halbrook"
198735,Antariksham 9000 KMPH (2018),Sci-Fi|Thriller,"Varun Tej, Aditi Rao Hydari, Lavanya Tripathi, Srinivas Avasarala, Satyadev Kancharana"
133455,Crazy Westerners (1967),Western,"Rita Pavone, Terence Hill, Lucio Dalla, Teddy Reno, Nina Larker"
3307,City Lights (1931),Comedy|Drama|Romance,"Charlie Chaplin, Virginia Cherrill, Florence Lee, Harry Myers, Al Ernest Garcia"
231851,Scooby-Doo! Winter WonderDog (2002),Animation|Children|Comedy|Mystery,"Frank Welker, Casey Kasem, Don Messick, B.J. Ward, Heather North"
119305,The Nutcracker Prince (1990),Adventure|Animation|Children|Fantasy,"Kiefer Sutherland, Megan Follows, Mike MacDonald, Peter O'Toole, Phyllis Diller"
179069,Lovesick on Nana Street (1996),Comedy|Drama,
220728,Doce hombres sin piedad (1973),Drama,"Jesús Puente, Pedro Osinaga, José Bódalo, Luis Prendes, Manuel Alexandre"
186317,Golden Dawn Girls (2018),Documentary,"Ourania Michaloliakou, Nikolaos Michaloliakos, Eleftherios Synadinos, Eleni Zaroulia, Ilias Kassidiaris"
72913,Disco and Atomic War (Disko ja tuumasõda) (2009),Documentary,"Kiur Aarma, Jaak Kilmi, Alo Kõrve, Jaan Tootsen, Liina Vahtrik"
173399,Mali Blues (2016),(no genres listed),"Fatoumata Diawara, Ahmed Ag Kaedi, Bassékou Kouyaté, Master Soumy"
99045,Aftershock (Tangshan dadizhen) (2010),Drama|IMAX,"Xu Fan, Zhang Jingchu, Wang Ziwen, Chen Daoming, Jerry Lee"
238098,Mary Poppins Returns: Behind the Magic (2018),Documentary,"Chris Connelly, Emily Blunt, Lin-Manuel Miranda, Dick Van Dyke, Rob Marshall"
215195,Tales of the Valley of the Wind (2009),Fantasy,Lance Masa
214446,Pettson & Findus - Kattonauten (2000),Animation|Children,"Tord Peterson, Kalle Lundberg, Mona Seilitz, Gunnar Uddén, Thomas Petersson"
175329,Jogwa - The Awakening (2009),Drama|Romance,"Mukta Barve, Upendra Limaye, Kishore Kadam, Priya Arun Berde, Vinay Apte"
192317,Death of a Cheerleader (1994),Drama,"Kellie Martin, Tori Spelling, Margaret Langrick, Marley Shelton, Kathryn Morris"
230287,Mistresses (2019),Comedy,"Paulina Andreeva, Aleksandra Bortich, Yuliya Aleksandrova, Mariya Shalaeva, Sergey Garmash"
134812,Der Samurai (2014),Fantasy|Horror|Thriller,"Michel Diercks, Pit Bukowski, Uwe Preuss, Kaja Blachnik, Ulrike Hanke-Haensch"
143395,The Clinic (1983),(no genres listed),"Chris Haywood, Simon Burke, Gerda Nicolson, Rona McLeod, Pat Evison"
183335,The Mysterious Castle in the Carpathians (1981),Adventure|Comedy|Fantasy,"Michal Dočolomanský, Evelyna Steimarová, Vlastimil Brodský, Jan Hartl, Miloš Kopecký"
59313,"White Massai, The (Weisse Massai, Die) (2005)",Drama|Romance,"Nina Hoss, Jacky Ido, Katja Flint, Antonio Prester, Janek Rieke"
259345,The Tunnel (2017),Comedy|Drama,"Lidia Vitale, Jussilinho Castro, Andrew Khan"
210225,Michelle Wolf: Joke Show (2019),Comedy,Michelle Wolf
136489,Terror on the Midway (1942),Animation|Fantasy,"Bud Collyer, Joan Alexander, Jack Mercer, Julian Noa"
276725,Z-O-M-B-I-E-S 3 (2022),Children|Comedy|Fantasy|Sci-Fi,"Milo Manheim, Meg Donnelly, Chandler Kinney, Trevor Tordjman, Pearce Joza"
258223,Bad Date Chronicles (2017),Romance,"Merritt Patterson, Justin Kelly, Lanie McAuley, Giles Panton, Gina Holden"
125245,The Great Rupert (1950),Children|Comedy,"Jimmy Durante, Terry Moore, Tom Drake, Frank Orth, Sara Haden"
26268,The Tall Blond Man with One Black Shoe (1972),Comedy|Mystery,"Pierre Richard, Bernard Blier, Jean Rochefort, Mireille Darc, Paul Le Person"
196001,My Life with James Dean (2017),Comedy,"Johnny Rasse, Mickaël Pelissier, Nathalie Richard, Juliette Damiens, Bertrand Belin"
271911,The Hater (2022),Comedy,"Joey Ally, Bruce Dern, Meredith Hagner, D'Angelo Lacy, Ian Harding"
183805,"The Good, the Bad & the Corny (2017)",Comedy,"Pejman Jamshidi, Hamid Farrokhnejad, Sam Derakhshani, Vishka Asayesh"
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,"Roger Carel, Lorànt Deutsch, Sara Forestier, Jacques Frantz, Stéphane Fourreau"
139831,Messi (2014),Documentary,"Lionel Messi, Johan Cruijff, César Luis Menotti, Andrés Iniesta, Alejandro Sabella"
87210,Wake (2009),Comedy|Drama|Romance,"Bijou Phillips, Ian Somerhalder, Jane Seymour, Danny Masterson, Marguerite Moreau"
186681,Pattana Pravesham (1988),Comedy,
128504,Lasa y Zabala (2014),(no genres listed),"Unax Ugalde, Ricard Sales, Francesc Orella, Oriol Vila, Pep Tosar"
8257,Battleground (1949),Action|Drama|War,"Van Johnson, John Hodiak, Ricardo Montalban, George Murphy, Marshall Thompson"
229433,Witch's Cradle (1944),Drama|Horror,"Pajorita Matta, Marcel Duchamp"
270680,Letters from Generation Rx (2017),Documentary,"Tilda Swinton, Carleigh Spence"
151137,Make a Wish (1937),(no genres listed),"Bobby Breen, Basil Rathbone, Henry Armetta, Donald Meek, Leon Errol"
151771,Matterhorn (2013),Comedy|Drama,"Ton Kas, René van 't Hof, Porgy Franssen, Michel Sluysmans, Elise Schaap"
108760,Big Bad Wolves (2013),Crime|Thriller,"Lior Ashkenazi, Tzahi Grad, Rotem Keinan, Doval'e Glickman, Menashe Noy"
212217,Shake! (2019),Drama,"Tuuli Heinonen, Wanda Dubiel"
71691,Fifty Dead Men Walking (2008),Action|Drama|Thriller,"Ben Kingsley, Jim Sturgess, Kevin Zegers, Natalie Press, Rose McGowan"
163210,Gun Brothers (1956),(no genres listed),"Buster Crabbe, Ann Robinson, Neville Brand, Michael Ansara, Walter Sande"
124382,Limelight (2011),Documentary,"Moby, Michael Alig, Peter Gatien, Michael Caruso"
67809,Killer Force (1976),Action|Thriller,"Telly Savalas, Peter Fonda, Hugh O'Brian, Christopher Lee, O.J. Simpson"
261665,The Leviathan (2015),Action|Sci-Fi,
219075,8 Ball Bunny (1950),Animation|Children|Comedy,"Mel Blanc, Dave Barry"
55071,No End in Sight (2007),Documentary,"Campbell Scott, Gerald Burke, Ali Fadhil, Robert Hutchings, Seth Moulton"
187679,The Village of Simpletons (1981),Comedy,"Heikki Kinnunen, Aake Kalliala, Helge Herala, Olavi Ahonen, Maija-Leena Soinne"
203040,Pachamama (2018),Adventure|Animation|Children|Fantasy,"Andrea Santamaria, India Coenen, Saïd Amadis, Marie-Christine Darah, Alex Harrouch"
110864,"Master Gunfighter, The (1975)",Western,"Tom Laughlin, Ron O'Neal, Lincoln Kilpatrick, Barbara Carrera, Hector Elias"
184507,For Goodness Sake (1993),Comedy,"Dennis Prager, Jason Alexander, Bob Saget"
169882,"Goto, Island of Love (1969)",Drama,"Pierre Brasseur, Ligia Branice, Jean-Pierre Andréani, Ginette Leclerc, Fernand Bercher"
126407,Face of Terror (2005),Action|Drama|Thriller,"Rick Schroder, Paulina Gálvez, Eric Balfour, Marta Nieto, Marta Gil"
132977,The House of Magic (2014),Adventure|Animation|Children|Fantasy,"Brianne Siddall, Shanelle Gray, Robin Atkin Downes, Doug Stone, Grant George"
190145,Los Perros (2017),Comedy|Drama,"Alfredo Castro, Antonia Zegers, Alejandro Sieveking, Rafael Spregelburd, Elvis Fuentes"
34466,Hum Dil De Chuke Sanam (1999),Drama|Romance,"Aishwarya Rai Bachchan, Salman Khan, Ajay Devgn, Vikram Gokhale, Smita Jaykar"
171757,Amityville: The Awakening (2017),Horror|Thriller,"Bella Thorne, Cameron Monaghan, Jennifer Jason Leigh, Thomas Mann, Jennifer Morrison"
134935,Paul Goodman Changed My Life (2011),Documentary|Drama,Paul Goodman
198947,Believer (2018),Action|Crime,"Dan Reynolds, Tyler Glenn, Aja Volkman, Arrow Reynolds, Gia Reynolds"
211990,ABC of a Strike (1990),Documentary,"Ferreira Gullar, Luiz Inácio Lula da Silva, Leon Hirszman, Celso Freitas, Vinicius de Moraes"
192671,Liberace: Behind the Music (1988),Drama,"Victor Garber, Michael Dolan, Saul Rubinek, Maureen Stapleton, Shawn Levy"
171837,Twilight Q (1987),Animation|Crime|Fantasy|Mystery|Sci-Fi,"Masahiro Anzai, Mina Tominaga, Natsuo Tokuhiro, Kumiko Takizawa, Tetsuya Segawa"
170459,A Flying Jatt (2016),Action|Adventure|Fantasy,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones, Kay Kay Menon, Amrita Singh"
279924,Old Man (2022),Thriller,"Stephen Lang, Marc Senter, Patch Darragh, Liana Wright-Mark"
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,"Craig T. Nelson, Holly Hunter, Sarah Vowell, Spencer Fox, Jason Lee"
191749,La La La at Rock Bottom (2015),Comedy|Drama,"Subaru Shibutani, Fumi Nikaido, Sarina Suzuki, Katsumi Kawahara, Izumi Matsuoka"
148347,The Dude Goes West (1948),Comedy|Western,"Eddie Albert, Gale Storm, James Gleason, Barton MacLane, Gilbert Roland"
694,"Substitute, The (1996)",Action|Crime|Drama,"Tom Berenger, Raymond Cruz, Marc Anthony, William Forsythe, Luis Guzmán"
278500,Hawke (2010),Drama,"Richard Roxburgh, Rachael Blake, Felix Williamson, Sacha Horler, Asher Keddie"
157150,Mock Up on Mu (2008),Comedy|Sci-Fi,"Damon Packard, Michelle Silva, Kalman Spelletich, Stoney Burke"
214864,The Last of Us (2018),Drama,"Jawher Soudani, Fethi Akkari, Jihed Fourti, Slim Majdoub, Nassreddine Belayed"
269426,Emily the Criminal (2022),Crime|Drama|Thriller,"Aubrey Plaza, Theo Rossi, Megalyn Echikunwoke, Gina Gershon, Jonathan Avigdori"
143055,Jett Jackson: The Movie (2001),Action|Adventure|Children|Comedy|Sci-Fi,"Lee Thompson Young, Lindy Booth, Nigel Shawn Williams, Kerry Duff, Ryan Sommers Baum"
160780,Lafayette Escadrille (1958),Drama|Romance|War,"Tab Hunter, Etchika Choureau, Marcel Dalio, David Janssen, Paul Fix"
97921,Silver Linings Playbook (2012),Comedy|Drama,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker"
221002,Holly Star (2018),Comedy,"Katlyn Carlson, Michael A. Nickles, Teya Patt, Brian Muller, John Farrell"
276065,Sprawa do załatwienia (1953),Comedy,"Gizela Piotrowska, Bogdan Niewinowski, Adolf Dymsza, Hanka Bielicka, Irena Brodzińska"
154678,The Twelve Months (1956),Animation|Children,"Tatyana Barysheva, Yuliya Yulskaya, Lyudmila Kasatkina, Erast Garin, Grigoriy Shpigel"
252890,Changing the Game (2019),Documentary,"Mack Beggs, Sarah Rose Huckman, Andraya Yearwood, Ngozi Nnaji"
25859,Abe Lincoln in Illinois (1940),Drama,"Raymond Massey, Gene Lockhart, Ruth Gordon, Mary Howard, Minor Watson"
290870,A Lifelong Love (2023),Drama|Romance,"Andrea Brooks, Patch May, John B. Lowe, Averie Peters, Michael Strickland"
118326,By the Gun (2014),Crime|Drama|Thriller,"Leighton Meester, Ben Barnes, Toby Jones, Harvey Keitel, Kenny Wormald"
260671,The Five Star Stories (1989),Action|Animation|Drama|Sci-Fi,"Ryo Horikawa, Maria Kawamura, Kazuhiko Inoue, Norio Wakamoto, Hideyuki Tanaka"
248462,Mr. Navajo (2020),Documentary,Zachariah George
250848,Endangered Species (2021),Action|Thriller,"Rebecca Romijn, Philip Winchester, Isabel Bassett, Michael Johnston, Chris Fisher"
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,"Daniel Day-Lewis, Madeleine Stowe, Jodhi May, Russell Means, Wes Studi"
123838,The Black Klansman (1966),(no genres listed),"Richard Gilden, Rima Kutner, Harry Lovejoy, Max Julien, Jakie Deslonde"
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,"Sheryl Lee, Ray Wise, Mädchen Amick, Dana Ashbrook, Phoebe Augustine"
192895,The Last Dinosaur (1977),Adventure|Sci-Fi,"Richard Boone, Joan Van Ark, Steven Keats, Luther Rackley, Masumi Sekiya"
5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,"Jesse Bradford, Paula Garcés, French Stewart, Michael Biehn, Robin Thomas"
229135,Shark Exorcist (2015),Horror,"Angela Kerecz, Bobby Kerecz, James Balsamo, Glynne Blackwell, Brad Blanchard"
145106,Liz en Septiembre (2014),(no genres listed),"Patricia Velásquez, Eloísa Maturén, Mimí Lazo, Elba Escobar, Danay García"
188933,Parade's End (2012),Drama|Romance|War,
6794,Beethoven's 2nd (1993),Children|Comedy,"Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile, Sarah Rose Karr"
282565,The Book of the Sea (2018),Animation|Documentary,
179357,Hobbyhorse Revolution (2017),(no genres listed),"Mariam ""Aisku"" Njie, Elsa Salo, Alisa Aarniomäki"
86408,Welcome to the South (Benvenuti al Sud) (2010),Comedy,"Claudio Bisio, Alessandro Siani, Angela Finocchiaro, Valentina Lodovini, Nando Paone"
189811,The Nostril Picker (1988),Comedy|Horror,"Carl Zschering, Edward Tanner, Laura Cummings, Ann Flood, Gail Didia"
161306,Night of the Sharks (1989),Action|Drama,"Treat Williams, Janet Ågren, Antonio Fargas, John Steiner, Stelio Candelli"
78445,"Woman In Berlin, A (Anonyma - Eine Frau in Berlin) (2008)",Drama|War,"Nina Hoss, Evgeniy Sidikhin, Juliane Köhler, August Diehl, Irm Hermann"
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,"Michael E. Knight, Phoebe Cates, Emmanuelle Béart, David Dukes, Vinny Argiro"
144480,Santa Claws (2014),Children|Fantasy,"Max Baroudi, Damoni Burkhardt, Ezra James Colbert, Peyton Shayler, Dylan Vox"
194452,The Tokyo Night Sky Is Always the Densest Shade of Blue (2017),Drama,"Shizuka Ishibashi, Sosuke Ikematsu, Ryuhei Matsuda, Mikako Ichikawa, Tetsushi Tanaka"
132206,Troppo rischio per un uomo solo (1973),(no genres listed),"Giuliano Gemma, Nieves Navarro, Venantino Venantini, Michael Forest, Stella Carnacina"
202725,"I Am an Ox, I Am a Horse, I Am a Man, I Am a Woman (1988)",Documentary,"Kira Muratova, Natalya Ryazantseva, Lana Gogoberidze, Inna Churikova, Nonna Mordyukova"
146768,Without Knowing Anything About Her (1969),Sci-Fi|Thriller,
211468,The Rise of Jordan Peterson (2019),Documentary,Jordan B. Peterson
7005,King Ralph (1991),Comedy,"John Goodman, Peter O'Toole, John Hurt, Camille Coduri, Richard Griffiths"
225758,David Attenborough: A Life on Our Planet (2020),Documentary,"David Attenborough, Max Hughes"
205022,With Left Hand Only (2015),Comedy|Fantasy|Romance,
276875,"Gulczas, what do you think... (2001)",Comedy|Crime,"Janusz Rewiński, Klaudiusz Ševković, Piotr Gulczyński, Janusz Dzięcioł, Grzegorz Mielec"
212383,Fate/Stay Night: Heaven's Feel I. Presage Flower (2017),Action|Animation|Drama|Fantasy,"Noriaki Sugiyama, Noriko Shitaya, Hiroshi Kamiya, Ayako Kawasumi, Kana Ueda"
186627,The Sign of Four (1983),Adventure|Crime|Mystery,"Ian Richardson, David Healy, Thorley Walters, Michael O'Hagan, Cherie Lunghi"
82240,Suck (2009),Comedy|Horror|Musical,"Malcolm McDowell, Iggy Pop, Henry Rollins, Alice Cooper, Jessica Paré"
171759,The Beguiled (2017),Drama|Thriller|Western,"Colin Farrell, Nicole Kidman, Kirsten Dunst, Elle Fanning, Oona Laurence"
2130,Atlantic City (1980),Crime|Drama|Romance,"Burt Lancaster, Susan Sarandon, Kate Reid, Michel Piccoli, Hollis McLaren"
211404,Satanic Pandemonium (1975),Horror|Mystery|Thriller,"Cecilia Pezet, Enrique Rocha, Delia Magaña, Clemencia Colin, Veronika Con K."
193932,Children (1976),(no genres listed),"Phillip Mawdsley, Robin Hooper, Nick Stringer, Valerie Lilley, Linda Beckett"
281834,Dhamaka (2022),Action|Comedy,"Ravi Teja, Sree Leela, Jayaram, Sachin Khedekar, Tanikella Bharani"
161892,The Touch (2002),Action|Fantasy,"Michelle Yeoh, Ben Chaplin, Richard Roxburgh, Gabriel Harrison, Winston Chao"
871,Lover's Knot (1996),Comedy,"Zelda Rubinstein, Billy Campbell, Jennifer Grey, Tim Curry, Adam Baldwin"
65810,Notorious (2009),Drama|Musical,"Jamal Woolard, Derek Luke, Naturi Naughton, Anthony Mackie, Antonique Smith"
278148,Spear of Destiny (2010),Adventure,"Kai Wiesinger, Bettina Zimmermann, Fabian Busch, Sonja Gerhardt, Rudolf Martin"
211081,King Lear (2008),Drama,"Ian McKellen, Romola Garai, Monica Dolan, Sylvester McCoy, Philip Winchester"
287471,Accidental Truth: UFO Revelations (2023),Documentary,"Matthew Modine, Ralph Blumenthal, Luis Elizondo, Michio Kaku, Tim Burchett"
210721,The Seven (2019),Horror,"Dean Cain, Dave Courtney, Robert Wilde, Amar Adatia, Jess Impiazzi"
90458,God's Little Acre (1958),Comedy|Drama|Romance,"Robert Ryan, Jack Lord, Tina Louise, Aldo Ray, Buddy Hackett"
138348,Niente paura (2010),(no genres listed),"Luciano Ligabue, Paolo Rossi, Carlo Verdone, Fabio Volo, Javier Zanetti"
202585,The Blind Spot (2017),Action|Crime|Drama|Thriller,"Peter van den Begin, David Murgia, Soufiane Chilah, Jan Decleir, Ruth Becquart"
160728,Pond Hockey (2008),Documentary,"Sidney Crosby, Wayne Gretzky, Patrick Kane"
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,"Natasha Richardson, Faye Dunaway, Aidan Quinn, Elizabeth McGovern, Victoria Tennant"
245758,Hysterical (2021),Documentary,"Nikki Glaser, Margaret Cho, Judy Gold, Carmen Lynch, Kathy Griffin"
242314,Master (2021),Action|Thriller,"Yu-Hang To, Yuanli Ruoxin, Tong Xiaohu, Yue Dongfeng, Ren Yu"
273821,Law Men (1944),Western,"Johnny Mack Brown, Raymond Hatton, Jan Wiley, Kirby Grant, Robert Frazer"
149416,Everybody Has a Little Secret (2004),Comedy|Romance,"Lee Byung-hun, Choi Ji-woo, Kim Hyo-jin, Chu Sang-mi, Sunwoo Yong-nyeo"
173851,Медведь (1938),Comedy,"Olga Androvskaya, Mikhail Zharov, Ivan Pelttser, Konstantin Sorokin"
86715,Daughters of Darkness (Les lèvres rouges) (1971),Horror,"Delphine Seyrig, John Karlen, Danielle Ouimet, Andrea Rau, Paul Esser"
6481,Where the Heart Is (1990),Comedy|Drama,"Dabney Coleman, Uma Thurman, Joanna Cassidy, Crispin Glover, Suzy Amis"
165729,Flatland - The Movie (2007),Animation,"Martin Sheen, Kristen Bell, Tony Hale, Joe Estevez, Michael York"
8716,"Plainsman, The (1937)",War|Western,"Gary Cooper, Jean Arthur, James Ellison, Charles Bickford, Helen Burgess"
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,"Dennis Hopper, Kiefer Sutherland, Carol Kane, Paul Dooley, Cliff DeYoung"
145980,Cover Up (1949),Crime|Mystery|Thriller,"William Bendix, Dennis O'Keefe, Barbara Britton, Art Baker, Helen Spring"
291114,Cream of the Crop (2022),Drama,"Ben Davies, Brittany Goodwin, Randall Oliver, Jodi Dawson, Matt Mickelson"
276589,Vesper (2022),Adventure|Drama|Sci-Fi,"Raffiella Chapman, Eddie Marsan, Rosy McEwen, Richard Brake, Melanie Gaydos"
286019,Plaga zombie (1997),Comedy|Horror,"Pablo Parés, Sebastián Muñiz, Hernán Sáez, Walter Cornás, Diego Parés"
258475,The One That Got Away (1996),Drama|War,"Paul McGann, Simon Burke, David Morrissey, Nick Brimble, Jody Abrahams"
195107,The Narrow World (2017),Sci-Fi,"Karim Saleh, Julia Cavanaugh, Scott Bailey Gagain"
159727,Baby Blood (1990),Horror,"Emmanuelle Escourrou, Christian Sinniger, Jean-François Gallotte, Roselyne Geslot, François Frappier"
213463,NGK (2019),Drama,"Suriya, Rakul Preet Singh, Sai Pallavi, Ilavarasu, Bala Singh"
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,"Miles Teller, Michael B. Jordan, Kate Mara, Jamie Bell, Toby Kebbell"
262837,The Marco Effect (2021),Crime|Thriller,"Ulrich Thomsen, Sofie Torp, Anders Matthesen, Zaki Youssef, Helle Pilar Larsen"
220650,Victim(s) (2020),Drama,"Huang Lu, Remon Lim, Xianjun Fu, Hsu An-Chih, Hon Kahoe"
222637,Ghoul Catchers (2020),Comedy,"Justin Albinder, Tom Crociata, Thomas Finn, Rosie Flore, Tom Fruehsamer"
226214,Two Buddies and a Badger (2015),Animation,"John Brungot, Hermann Sabado, Siri Nilsen, Frank Kjosås, Finn Schau"
198719,Alone (2017),(no genres listed),"Sibil Fox Richardson, Desmond Watson, Alone Watts"
277786,Bruciati da cocente passione (1976),Comedy,"Cochi Ponzoni, Jane Birkin, Aldo Maccione, Catherine Spaak, Mario Maranzana"
200440,Sztos (1997),Action|Comedy|Crime|Drama,"Jan Nowicki, Cezary Pazura, Ewa Gawryluk, Krzysztof Zaleski, Leon Niemczyk"
190585,Silambattam (2008),Action|Romance,"Silambarasan, Sana Khaan, Sneha, Prabhu, Ponvannan"
136202,Pinocchio's Revenge (1996),Horror,"Rosalind Allen, Todd Allen, Candace McKenzie, Brittany Alyse Smith, Aaron Lustig"
260931,Hollywood Chinese (2007),Documentary,"Turhan Bey, Joan Chen, Tsai Chin, Stephen Gong, James Hong"
98819,I am Von Höfler (Variation on Werther - Private Hungary 15) (2008),Documentary,
196277,Embargo (2010),Comedy|Drama,"Filipe Costa, Cláudia Carvalho, Pedro Diogo, José Raposo, Fernando Taborda"
208116,Everything Is Terrible! Presents: The Great Satan (2017),Comedy|Fantasy|Horror,
129536,Code Name Coq Rouge (1989),(no genres listed),"Stellan Skarsgård, Lennart Hjulström, Krister Henriksson, Philip Zandén, Bengt Eklund"
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama,
198677,Une Intime Conviction (2019),Drama,"Marina Foïs, Olivier Gourmet, Laurent Lucas, Philippe Uchan, Jean Benguigui"
282053,UFO Sweden (2022),Adventure|Sci-Fi,"Inez Dahl Torhaug, Jesper Barkselius, Sara Shirpey, Eva Melander, Håkan Ehn"
291845,Sakra (2023),Action|Drama,"Donnie Yen, Yukee Chen, Liu Yase, Kara Hui Ying-Hung, Wu Yue"
53084,Blood Trails (2006) ,Horror|Thriller,"Rebecca Palmer, Ben Price, Tom Frederic, J.J. Straub, Kurt Rauscher"
181421,"Careful, He Might Hear You (1983)",Children|Drama,"Wendy Hughes, Robyn Nevin, Nicholas Gledhill, John Hargreaves, Geraldine Turner"
76836,"Most Beautiful, The (Ichiban utsukushiku) (1944)",Drama,"Takashi Shimura, Shôji Kiyokawa, Ichirō Sugai, Takako Irie, Yôko Yaguchi"
166467,The Good Sister (2014),Drama|Mystery|Thriller,"Sonya Walger, Ben Bass, Bobbie Phillips, Ashleigh Harrington, Alarey Alsip"
225129,Dead (2020),Comedy,"Michael Hurst, Cameron Rhodes, Thomas Sainsbury, Jennifer Ward-Lealand, Jess Sayer"
120803,Those Awful Hats (1909),Comedy,"Mack Sennett, Flora Finch, Florence Lawrence, Robert Harron, Anita Hendrie"
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,"Toshirō Mifune, Tatsuya Nakadai, Keiju Kobayashi, Yūzō Kayama, Reiko Dan"
151519,Fluke (2008),Comedy,"Andor Lukáts, Vica Kerekes, Lorànt Deutsch, Lili Monori, István Gyuricza"
181259,The Flight of the Innocent (1993),Drama|Thriller,"Manuel Colao, Federico Pacifici, Francesca Neri, Jacques Perrin, Sal Borgese"
124831,They All Kissed the Bride (1942),Comedy|Romance,"Joan Crawford, Melvyn Douglas, Roland Young, Billie Burke, Allen Jenkins"
124733,The Day Mars Invaded Earth (1963),(no genres listed),"Kent Taylor, Marie Windsor, William Mims, Betty Beall, Lowell Brown"
130814,Midnight Ride (1990),(no genres listed),"Michael Dudikoff, Mark Hamill, Robert Mitchum, Savina Geršak, Pamela Ludwig"
147336,Tomorrow Was the War (1987),Children|Drama|War,"Sergey Nikonenko, Nina Ruslanova, Vera Alentova, Vladimir Zamanskiy, Irina Cherichenko"
