movieId,title,genres
143803,In nome del popolo italiano (1971),(no genres listed)
113582,How to Be a Man (2013),Comedy
105165,World Without End (1956),Sci-Fi
103966,Lost in Thailand (Ren zai jiong tu zhi tai jiong) (2012),Adventure|Comedy|Drama
136554,Sirius (2013),Documentary
192997,Border (2018),Fantasy|Thriller
6470,Chisum (1970),Western
161608,Madaari (2016),Thriller
217721,Hazbin Hotel (2019),Animation|Comedy|Fantasy
105755,"Counselor, The (2013)",Crime|Drama|Thriller
155092,Ayan (2009),Action|Comedy|Romance
200630,Missing Link (2019),Adventure|Animation|Children|Comedy|Fantasy
206891,Tehran: City of Love (2018),Romance
288011,Retrograde (2023),Drama
5744,Four Friends (a.k.a. Georgia's Friends) (1981),Drama
139940,Antonio Gramsci: The Days of Prison (1977),(no genres listed)
43871,Firewall (2006),Crime|Drama|Thriller
3100,"River Runs Through It, A (1992)",Drama
32122,Asfalto (2000),Drama
830,"First Wives Club, The (1996)",Comedy
251890,The House Next Door: Meet the Blacks 2 (2021),Comedy|Horror
168902,Behind Green Lights (1946),Crime
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War
174535,Mickey's House of Villains (2001),Animation|Children
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
5574,"Transporter, The (2002)",Action|Crime
169878,Lake Nowhere (2014),Comedy|Horror
224469,Psycho-Pass: Sinners of the System - Case.3 In the Realm Beyond Is ____ (2019),Animation|Crime|Sci-Fi
225491,Local Angel (2002),(no genres listed)
180853,Reveille with Beverly (1943),Comedy|Romance
52326,Double Harness (1933),Comedy|Drama
231421,Ice Dreams (2009),Children|Drama|Romance
90668,"Loving Father, A (Aime ton père) (2002)",Drama
149030,Steelyard Blues (1973),Comedy|Crime|Drama
4677,Turner & Hooch (1989),Comedy|Crime
1586,G.I. Jane (1997),Action|Drama
279668,Tim Dillon: A Real Hero (2022),Comedy
176139,Bedouin (2011),Action|Drama
165713,Rebel Beat: The story of LA Rockabilly (2007),(no genres listed)
216289,Judgementall Hai Kya (2019),Comedy|Drama|Thriller
131757,Student Confidential (1987),Comedy
192751,"Forbidden City, U.S.A. (1989)",Documentary
152145,The Dhamma Brothers (2007),Documentary
258717,The Burning Season (2008),Documentary
143029,Stuck in the Suburbs (2004),Children|Comedy
283519,Beck 25 - The Eye of the Storm (2009),Crime|Drama|Mystery|Thriller
259327,The Gateway (2021),Action|Crime|Drama|Mystery
267170,Shaun the Sheep: The Flight Before Christmas (2021),Animation|Children|Comedy
249594,The Gentleman Driver (2018),Documentary
216191,Shot (2017),Drama
138270,Born to Be Sold (1981),Thriller
142350,The Unnaturals (1969),Crime
143831,The Monsters (1963),Comedy
79254,Home (2008),Drama
462,"Good Man in Africa, A (1994)",Action|Adventure
58191,Taxi to the Dark Side (2007),Documentary
181529,Angels in the Snow (2015),Children|Drama
200170,A Summer Tale (2000),Comedy|Drama|Romance
112990,"Pursuit of Unhappiness, The (Anleitung zum Unglücklichsein) (2012)",Romance
147805,Break to Freedom (1953),War
167022,Helium (2014),(no genres listed)
188373,Lonely Woman Seeks Life Companion (1986),Comedy|Drama|Romance
240490,Agent Revelation (2021),Action|Sci-Fi|Thriller
239366,Neha (1991),Drama
214564,The Perfect Candidate (2020),Drama
165649,Dead on Campus (2014),Drama|Thriller
148915,Love at the Thanksgiving Day Parade (2012),(no genres listed)
107885,Kauwboy (2012),Drama
159353,"Kiss Me, Damn It (2013)",Comedy|Drama|Romance
143174,Tiger Cage (1988),Action
60391,Alexandra (Aleksandra) (2007),Drama|War
178619,Vilaieha,(no genres listed)
3776,Melody Time (1948),Animation|Children|Musical
260749,Where Time Began (1977),Adventure|Children|Sci-Fi
40,"Cry, the Beloved Country (1995)",Drama
2736,Brighton Beach Memoirs (1986),Comedy
138566,The Employer (2013),Thriller
248968,Mad God: Part 3 (2018),(no genres listed)
161430,She Played With Fire (1957),Crime|Drama
98768,Memory (2006),Drama|Horror|Thriller
152984,No Entry (2005),Romance
144430,Crying Fist (2005),Drama
210469,Like a Boss (2020),Comedy
123693,The Brigand of Kandahar (1965),(no genres listed)
44155,Five Children and It (2004),Adventure|Children|Fantasy
245912,Shrimp Stories (1964),Documentary
248876,Senior Entourage (2021),Comedy
152065,Embrace of the Serpent (2016),Adventure|Drama
117196,Lucky Partners (1940),Comedy|Drama|Romance
196251,Laplace's Witch (2018),Drama|Mystery|Thriller
156412,The Love-stricken (1992),(no genres listed)
220754,Alive (2018),Horror|Thriller
25866,"Sea Hawk, The (1940)",Action|Adventure|Romance
149568,The End of a Great Era (2015),Comedy|Drama
167574,The Woman in the Septic Tank 2: Forever Is Not Enough (2016),Comedy
216049,Land of Doom (1986),Action|Adventure|Sci-Fi
213782,The Three and the Snowflake (2007),Comedy|Romance
215091,A Week's Vacation (1980),Drama
279726,Control (2022),Mystery|Sci-Fi|Thriller
211137,Ni No Kuni (2019),Action|Adventure|Fantasy
5975,War and Peace (1956),Drama|Romance|War
120460,Ghosts of Goldfield (2007),Horror
172791,Каменная башка (2008),Action|Drama
112710,"Strange One, The (1957)",Drama
131542,The Black Cat (1989),(no genres listed)
211414,Serf (2019),Comedy
94808,Someone Like You (Unnaipol Oruvan) (2009),Crime|Drama
201937,Love O2O (2016),Comedy|Drama|Romance
160527,Sympathy for the Underdog (1971),Action|Crime|Drama
3045,Peter's Friends (1992),Comedy|Drama
158,Casper (1995),Adventure|Children
256553,Boogiepop and Others (2000),Mystery|Sci-Fi|Thriller
2452,"Gate II: Trespassers, The (1990)",Horror
205539,Lupin the Third: Lie of Fujiko Mine (2019),Action|Animation|Crime
112717,Jusqu'au bout de la nuit (1995),Drama
152902,Rakht (2004),Thriller
6015,Big Shot's Funeral (Da Wan) (2001),Comedy
142819,Bangalore Days (2014),Comedy|Drama|Romance
106286,Bailey's Billion$ (Bailey's Billions) (Bailey) (2005),Children|Comedy
49063,Mad Dogs & Englishmen (1971),Documentary|Musical
180561,The Thirsty Dead (1974),Horror
202057,One Child Nation (2019),Documentary
168616,The Color of Lies (1999),Crime|Drama|Mystery
167572,Hercules: Zero to Hero (1999),(no genres listed)
286427,Master Gardener (2023),Crime|Drama|Thriller
5306,Return to Horror High (1987),Horror
82749,Pigs and Battleships (Hogs and Warships) (The Flesh Is Hot) (Buta to gunkan) (1961),Comedy|Crime|Drama
283731,The Assassination of the Duke de Guise (1908),Drama
2907,Superstar (1999),Comedy
82037,"Tillman Story, The (2010)",Documentary
217220,Hearts of Fire (1987),Drama|Romance
1568,MURDER and murder (1996),Crime|Drama|Mystery
132664,Weirdo (1983),Children|Drama
180755,Looking on the Bright Side (1932),(no genres listed)
26970,Face (1997),Crime|Drama|Thriller
137118,The Ryan White Story (1989),Drama
216123,Strong Coffee Isn't That Bad (2014),Comedy|Drama
161094,Nil Battey Sannata (2016),Drama
237322,Battlefield America (2012),Drama
140495,The Shadow Strikes (1937),Mystery
178981,Horrors of Malformed Men (1969),Horror|Mystery
153416,Days of Nietzche in Turin (2001),(no genres listed)
267374,The Velvet Queen (2021),Documentary
173895,The Dog in the Manger (1977),Comedy
138794,Shank (2010),Action|Drama|Thriller
5237,Taps (1981),Drama
225433,Nightmare in the Daylight (1992),Crime|Drama|Thriller
283623,Wallander 15 - The Guilt (2009),Crime|Thriller
83835,"Frozen North, The (1922)",Comedy
158528,The Shallows (2016),Drama|Thriller
249708,Five Scouts (1938),Drama|War
212008,ReGOREgitated Sacrifice (2010),Horror
113924,Oklahoma Crude (1973),Comedy|Drama|Western
1295,"Unbearable Lightness of Being, The (1988)",Drama
213543,Broken Swords: The Last In Line (2020),(no genres listed)
273585,The Mulligan (2022),Drama
83161,Deadly Delicious (Shuang Shi Ji) (2008),Drama|Mystery
142204,Twitches Too (2007),Children|Drama|Fantasy
288959,Letters Of Happiness (2019),Children|Drama
7567,Chance (2002),Comedy|Drama
134248,Hot Girls Wanted (2015),Documentary
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
128421,Balkan Runner (1994),(no genres listed)
123433,Go Naked In The World (1961),Drama
291479,When Evil Lurks (2023),Horror|Thriller
217103,Blush (1995),Drama
187425,The Sailor and the Seagull (1949),Animation|Comedy|War
171441,Touch of the Light (2012),Drama
222707,The Crimes That Bind (2020),Crime|Drama|Thriller
249078,Our Towns (2021),Documentary
213946,The Fifth Annual 'On Cinema' Oscar Special (2018),Comedy
105618,Four Eyes and Six-Guns (1992),Comedy|Western
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
3403,Raise the Titanic (1980),Drama|Thriller
46595,Fuse (Gori vatra) (2003),Comedy|Drama
125517,The D.I. (1957),Drama
227242,The Not So Secret Life of the Manic Depressive: 10 Years On (2016),Documentary
254266,The L.A. Riot Spectacular (2005),Comedy
149318,David Bowie - Best Of Bowie (2002),(no genres listed)
6088,Jekyll & Hyde... Together Again (1982),Comedy|Sci-Fi
169522,Saint Seiya: Evil Goddess Eris (1987),Action|Animation|Fantasy
178051,Cut (2010),Horror|Mystery|Thriller
167472,Beyond Valkyrie: Dawn of the 4th Reich (2016),Action|War
210257,They Raid by Night (1942),Drama|War
138466,Due partite (2009),Drama
31156,Abbott and Costello Meet the Invisible Man (1951),Comedy|Sci-Fi
110457,Detour (2013) ,Thriller
280482,Movie Hoarders: From VHS to DVD and Beyond! (2021),Documentary
289889,Saturday Night Live: 25th Anniversary Special (1999),Comedy
157180,The Last One (2008),Documentary
131574,Tomboy (1985),Comedy|Romance
178023,Adrift (1970),Drama
278060,His First Cigar (1908),Comedy
181663,Everything Beautiful Is Far Away (2017),Drama|Sci-Fi
139636,The Blue Elephant (2014),Drama|Horror|Mystery|Thriller
234637,Evil Brain from Outer Space (1965),Action|Sci-Fi
155950,The Purchase Price (1932),Comedy|Drama
233051,Possums (1998),Children|Comedy|Drama
166968,Spies of Warsaw (2013),Action|Adventure|Drama
257805,Best Sellers (2021),Comedy|Drama
220254,So Young 2: Never Gone (2016),Comedy|Drama|Romance
1579,For Ever Mozart (1996),Drama
63692,Don Q Son of Zorro (1925),Adventure|Romance
274663,Thumb Princess (1999),Drama|Horror
174239,Don't Let Me Drown (2009),Drama|Romance
1507,Paradise Road (1997),Drama|War
195157,Crazy About Tiffany's (2016),Documentary
150722,Aliens on the Moon: The Truth Exposed (2014),Documentary
272627,Foreboding (1992),Drama
229479,Here Now (2015),Comedy
229159,Nimby - Not In My Backyard (2020),Comedy|Drama
200426,Love Camp (1981),Crime
204410,Anjaneya (2003),Action|Thriller
265148,Morbius (2022),Action|Horror|Sci-Fi
264091,The Pursuit (2019),Documentary
137688,Escape Clause (1996),Thriller
32830,44 Minutes: The North Hollywood Shoot-Out (2003),Action|Crime
5846,Raggedy Man (1981),Drama
290163,Hypersleep (2022),Sci-Fi|Thriller
270598,Ice Cream Man (2020),Documentary
190535,Cul-de-Sac (2016),Drama|Mystery
181927,Chip an' Dale (1947),Animation|Children
241350,Heaven Without People (2017),Drama
187453,Bhageeratha (2005),Drama
208273,JerryMaja's Detective Agency - Shadows of Valleby (2014),Children
269294,A Christmas in Tennessee (2018),Children|Romance
128870,Yesterday (1988),Drama
163767,Tick Tock Tale (2010),Animation
109808,"Dove, The (1974)",Drama|Romance
115721,They Have Escaped (He ovat paenneet) (2014),Drama
122464,Student Services (2010),Drama|Romance
183641,Bombshell: The Hedy Lamarr Story (2017),Documentary
122443,Son of Dracula (1974),Comedy|Horror
6514,Ring of Terror (1962),Horror
188887,Agonies (1964),Crime
195841,The Bride's Journey (1997),Comedy
210773,Legend of the Evil Lake (2003),Action|Adventure|Fantasy
274533,"Love, Classified (2022)",Comedy|Romance
271134,Cha Cha Real Smooth (2022),Comedy|Drama|Romance
142202,Rise of the Animals (2012),Adventure|Comedy|Horror
124548,Rock Around the Clock (1956),(no genres listed)
170755,Small Town Killers (2017),Comedy|Crime
247044,Growing Pains (2014),Animation|Horror
97397,Boogie Man: The Lee Atwater Story (2008),Documentary
135693,Iliza Shlesinger: War Paint (2013),Comedy
275375,Survive (2022),Adventure|Drama|Thriller
282181,Tilva Ros (2011),Drama|Romance
228191,From the Vine (2019),Drama
6451,"Hot Rock, The (1972)",Comedy|Crime
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
214052,The Bells of Death (1968),Action
119426,Thérèse (2012),Drama
190479,Doors of Glory (2001),Comedy|Drama
204898,Burdock,(no genres listed)
1608,Air Force One (1997),Action|Thriller
220362,Uncle Frank (2020),Drama
196033,Um Adeus Português (1986),Drama
69429,Home from the Hill (1960),Drama|Romance
260057,24 Hour Comic (2017),Documentary
281164,My Name Was Bette: The Life and Death of an Alcoholic (2011),Documentary
242642,Cage of Gold (1950),Crime|Drama
133697,Gulaal (2009),Crime|Drama
276419,The Last Cartridges (1897),War
105717,My Grandfather's People (Dedemin insanlari) (2011),Comedy|Drama
48516,"Departed, The (2006)",Crime|Drama|Thriller
155505,Mademoiselle C (2013),Documentary
121286,Swinging with the Finkels (2011),Comedy|Romance
132368,Exaella (2011),Action|Animation|Drama|Sci-Fi
286933,"Touché, Pussy Cat! (1954)",Animation
2389,Psycho (1998),Crime|Horror|Thriller
130442,Patrick (2013),Horror|Sci-Fi|Thriller
166441,Playground (2016),Drama|Thriller
176953,Heaven Will Wait (2016),Drama
131960,Body Rock (1984),Drama
266938,Impossible to Imagine (2019),Romance
181745,Plump Fiction (1998),Comedy|Crime
273261,Better than Neil Armstrong (2019),Children|Drama
218415,"Nîmes, sortie de l'église (1896)",(no genres listed)
207321,Snow Chick - A Penguin's Tale (2015),Documentary
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
3225,Down to You (2000),Comedy|Romance
5868,This Is Elvis (1981),Documentary|Drama|Musical
245558,Notfilm (2015),Documentary
134085,Don't Grieve! (1969),Comedy|Drama|Romance
215579,Thalasso (2019),Comedy|Drama
56548,All Passion Spent (1986),Drama
145590,Demonia (1990),Horror
124737,The Irish in Us (1935),(no genres listed)
228217,"He Ain't Heavy, He's My Father (1993)",Comedy|Drama
256151,"Joe Lycett: I'm About to Lose Control And I Think Joe Lycett, Live (2018)",Comedy
277746,George Benson: Absolutely Live (2000),(no genres listed)
222115,"Rob Schneider: Asian Momma, Mexican Kids (2020)",Comedy
237840,The Christmas Kid (2019),Comedy|Drama
128177,Beethoven's Christmas Adventure (2011),Children|Comedy
172735,The Double (2012),Comedy
286953,Hawk Jones (1986),Action|Comedy|Fantasy
158514,To the Last Man (1933),Western
193099,Arletty: A Guilty Passion (2015),Drama
259233,Azor (2021),Drama
290623,Ball Four Turns 40 (2022),Documentary
115135,Corn Island (Simindis kundzuli) (2014),Drama
136616,Tramway (1966),Drama
231479,Frazier Park Recut (2017),Comedy|Horror|Thriller
198457,Endless Waltz (1995),Drama
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
258973,Savage Messiah (2002),Drama|Thriller
100131,We the Party (2012),Comedy
170483,Videograms of a Revolution (1992),Documentary
225173,Soul (2020),Adventure|Animation|Children|Comedy|Fantasy
260663,Garnet’s Gold (2014),Documentary
2420,"Karate Kid, The (1984)",Drama
101812,"Mountain, The (1956)",Adventure|Drama
264199,Dvanáct měsíčků (2012),Children
125519,Who Was That Lady? (1960),Comedy
245212,Do Not Split (2020),Documentary
129050,Doriana Gray (1976),Drama|Horror
175103,House of Good and Evil (2013),Horror|Thriller
129915,Butterflies Have No Memories (2009),(no genres listed)
180163,Stanley Pickle (2010),(no genres listed)
157593,Citizen (2001),Action|Crime|Drama
270760,The Ghost of St. Michael's (1941),Comedy
114138,Carry on Spying (Agent Oooh!) (1964),Comedy
201146,Demon Warriors (2007),Horror
269826,Closing Words (2021),Documentary
106397,Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama
91485,"Expendables 2, The (2012)",Action|Adventure
165571,The Genius of Marie Curie: The Woman Who Lit up the World (2013),Documentary
152479,Wolves of Wall Street (2002),Horror
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
111704,Darby's Rangers (1958),Action|Drama|War
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
135939,Firestarter 2: Rekindled (2002),Horror|Sci-Fi|Thriller
159704,Minbo: the Gentle Art of Japanese Extortion (1992),Comedy|Drama
192687,Piché: Entre Ciel et Terre (2010),Adventure|Drama
165073,Nacida para ganar (2016),Comedy
116497,Everybody's Got Somebody... Not Me (2012),Drama
6822,"Ballad of Little Jo, The (1993)",Drama|Western
275025,The Devil You Know (2022),Crime|Drama
105873,"Killing of America, The (1982)",Documentary
178297,SMART: The Documentary (2016),(no genres listed)
3383,Big Fella (1937),Drama|Musical
1070,Macao (1952),Adventure
110194,Mistaken for Strangers (2013),Comedy|Documentary
206315,Classic Albums: Motörhead - Ace of Spades (2005),Documentary
168252,Logan (2017),Action|Sci-Fi
164071,The Confessions (2016),Drama
162324,The Secret Smile (2005),Thriller
100240,"Woman's Face, A (En kvinnas ansikte) (1938) ",Drama
126395,The Woodcarver (2012),Drama
191539,Le belle famiglie (1964),Comedy
197967,The 6th Friend (2017),Horror
192081,Like Father (2018),Comedy
228787,The Way I See It (2020),Documentary
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance
224653,Land of Hope (2018),Drama|Romance
128015,Private Worlds (1935),(no genres listed)
204942,The Emperor of Peru (1982),(no genres listed)
208939,Klaus (2019),Adventure|Animation|Children|Comedy
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
138850,Svengali (1954),Drama|Romance|Thriller
215215,Stray Dolls (2020),Crime|Drama
181463,Equilibrium (2017),(no genres listed)
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
88173,Flight Command (1940),Drama|War
272579,Magical Disappearing Money (1972),(no genres listed)
132537,Night Call Nurses (1972),Comedy
205275,Camp wedding (2019),Comedy|Horror|Mystery
233559,September Morning (2017),Drama
196095,Swiped (2018),Comedy|Drama
121925,The Secret of Madame Blanche (1933),Drama|Romance
163885,Tammy Tell Me True (1961),Comedy|Romance
268984,Lost Tombs of the Pyramids (2020),Documentary
242494,Mad Sad & Bad (2009),Comedy
267712,All Things Pass (1979),Drama|War
270594,Everything Is Fine (2008),Drama
168004,Die goldene Gans (2013),Children|Fantasy
155164,Dream of a Rarebit Fiend (1906),Comedy|Fantasy
8329,Three Came Home (1950),Drama|War
6495,Experiment in Terror (1962),Crime|Thriller
196691,Rabarber (2014),Children|Drama
82378,All Good Things (2010),Drama|Mystery|Thriller
118254,Cherry Tree Lane (2010),Horror|Thriller
78776,Hannah Free (2009),Drama
275325,Yamabuki (2022),Drama
146562,The Victors (1963),Drama|War
202169,Switching - Goodbye Me (2007),Comedy|Drama|Fantasy
223662,Boys on Film 12: Confession (2014),(no genres listed)
117586,My Dear Desperado (2010),Comedy
219573,We Bare Bears: The Movie (2020),Adventure|Animation|Children|Comedy
212251,Dance in the Sun (1953),Documentary
161656,Gabo: The Creation of Gabriel Gracia Marquez (2015),Documentary
190475,Evening Bell (1989),(no genres listed)
171481,Santa Claus. Battle of Mages (2016),Action|Adventure|Fantasy
235067,Giving Voice (2020),Documentary
188141,Fishbowl California (2018),Comedy|Drama
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical
88310,A Year Ago in Winter (2008),Drama
279142,Teenager (1974),Drama
160044,Seven Times Seven (1968),(no genres listed)
212763,Three Wishes (1988),Comedy
304,Roommates (1995),Comedy|Drama
129197,Thicker than Water (2005),Drama
193429,Henri Henri (2014),Comedy|Drama
156015,Emergency Exit (2014),(no genres listed)
179403,Ryde (2017),Horror|Thriller
5926,Best Friends (1982),Comedy|Drama|Romance
156787,Jimmy Carr: Laughing and Joking (2013),Comedy
213509,Creative Nonfiction (2009),Comedy|Romance
250610,No Parking Hare (1954),Animation|Comedy
212086,D-Railed (2018),Action|Adventure|Horror
135238,The Sky Above Us (2015),Drama|War
259321,Searching for the Elephant (2009),Drama|Romance
59376,Hero Wanted (2008),Action|Crime|Drama|Thriller
133537,The Penthouse (1967),Drama|Thriller
217366,Wheels (1999),Comedy|Drama|Thriller
54872,Keoma (1976),Action|Drama|Western
207632,An Officer and a Spy (2019),Drama
123196,Ritual (2002),Horror
208353,Laundry Show (2019),Comedy|Drama
173331,Kincsem (2017),Adventure|Drama|Romance
225251,It Feels So Good (2019),Drama
101964,Mugabe and the White African (2009),Documentary
47007,"Good Fairy, The (1935)",Comedy|Romance
269,My Crazy Life (Mi vida loca) (1993),Drama
133761,The Mountain Road (1960),Drama|War
154822,A Journey Through Fairyland (1985),Animation|Children|Fantasy
104906,Austenland (2013),Comedy|Romance
154382,Naked Paradise (2002),Drama
31793,Big Girls Don't Cry (Große Mädchen weinen nicht) (2002),Drama|Romance
127031,Pizzas (2012),Drama
80494,"Phenix City Story, The (1955)",Crime|Drama|Film-Noir
151501,Exposed (2016),Drama
213754,8 Best Dates (2016),Comedy|Romance
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
257751,Malignant (2021),Horror|Thriller
226432,Speed Walking (2014),Drama
32013,Loop the Loop (Up and Down) (Horem pádem) (2004),Comedy
241132,Bachelor Lions (2018),Comedy
153090,Bloody Mondays & Strawberry Pies (2008),Documentary
157154,Otto - The Movie (1985),Comedy
147720,Young Tiger (2015),Drama
137847,Drifters (2011),Comedy
284441,Belchior - Apenas um Coração Selvagem (2022),Documentary
171495,Cosmos,(no genres listed)
56367,Juno (2007),Comedy|Drama|Romance
291823,Forgotten Love (2023),Drama|Romance
47250,Played (2006),Crime|Thriller
110692,Bride by Mistake (1944),Comedy
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
285261,Excuse My French (2014),Comedy|Drama
177063,Devil in the Dark (2017),Horror|Thriller
173829,One Day Since Yesterday: Peter Bogdanovich & the Lost American Film (2014),Documentary
177173,The Night Shift (2017),(no genres listed)
279756,How to Blow Up a Pipeline (2022),Crime|Drama|Thriller
54406,Morning Glory (1933),Drama|Romance
199055,Friend (2001),Action|Drama
45062,"Sentinel, The (2006)",Crime|Drama|Thriller
147811,Not Quite Paradise (1985),(no genres listed)
286155,Jordan Rides the Bus (2010),Documentary
200232,The Bodyguard (2004),Action|Comedy|Thriller
125924,The Periwig-Maker (1999),Animation
243728,Love by Accident (2020),Romance
163601,The Work and the Glory II: American Zion (2005),Drama
193011,The Bobot (2018),Adventure|Children|Sci-Fi
7409,High Risk (1981),Action|Comedy|Crime
211476,Turnover,(no genres listed)
215687,The Space Between The Lines (2019),Drama|Romance
263975,Lahore Confidential (2021),Drama|Mystery|Thriller
172041,Journey Back to Christmas (2016),Drama
187091,Santo vs. Frankenstein's Daughter (1971),Horror|Sci-Fi
219145,God's Angry Man (1980),Documentary
147084,The Golden Blade (1953),Adventure
185407,Harith Iskander: I Told You So (2018),Comedy
167682,The Unknown Girl (2016),Crime|Drama|Thriller
172311,General Education (2012),Comedy
134975,Il tenente dei carabinieri (1986),Comedy
175879,Hydrozagadka (1971),(no genres listed)
139723,Dark Was the Night (2014),Horror|Thriller
243434,The Letter Room (2020),Comedy
187531,John Mulaney: Kid Gorgeous at Radio City (2018),Comedy
283525,Beck 27 - Room 302 (2015),Crime|Drama|Mystery|Thriller
149540,Three Bewildered People in the Night (1987),(no genres listed)
131108,The Fearless Four (1997),(no genres listed)
200032,Shockheaded (2002),Horror
187937,Mug (2018),Drama
139150,Subramaniapuram (2008),Action|Comedy|Drama|Romance
183047,Awakening the Zodiac (2017),Crime|Drama|Mystery|Thriller
196665,Incident On and Off a Mountain Road (2005),Horror
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
258105,Vadacurry (2014),Comedy|Romance|Thriller
194092,Butch Jamie (2007),Comedy|Documentary|Romance
279752,Cremaster 4 (1995),Fantasy
177531,Fast Company (1979),Drama
162450,The Levenger Tapes (2013),Horror|Thriller
4784,"French Lieutenant's Woman, The (1981)",Drama
171919,The Answer (2015),Action|Sci-Fi|Thriller
146704,True Confessions of a Go-Go Girl (2008),Drama
88839,Anthony Zimmer (2005),Crime|Drama|Romance|Thriller
150030,Ad Fundum (1993),Drama
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
149156,Johtaja Uuno Turhapuro - pisnismies (1998),Comedy
185849,Días contados (1994),Drama|Thriller
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
137488,Le laboratoire de l'angoisse (1971),(no genres listed)
152930,Pie in the Sky (1935),(no genres listed)
220430,"S for Sex, S for Secrets (2014)",Drama|Romance
243954,Exodus (2021),Sci-Fi
74271,Space Pirate Captain Harlock: Arcadia of My Youth (Waga seishun no Arcadia) (1982),Action|Adventure|Animation|Drama|Sci-Fi
142845,A Small Act (2010),Documentary
83583,Distance (2001),Drama
110127,Noah (2014),Adventure|Drama|IMAX
180265,Jim & Andy: The Great Beyond (2017),Documentary
270216,Star Wars: Origins (2019),Action|Adventure|Sci-Fi
274477,American Reject (2022),Comedy
277712,Ta Ra Rum Pum (2007),Children|Comedy|Romance
215521,Breaking Brooklyn (2018),Children|Drama|Romance
143076,Aftermath (2004),Drama
212563,Greed (2019),Comedy
196123,The Neighborhood (2017),Drama
163791,Captain Hurricane (1935),Comedy|Drama|Romance
115913,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo (2013),Comedy
246032,The Die Is Cast (1960),Crime|Thriller
279146,I Used to Be Famous (2022),Comedy|Drama
199696,Competition (2015),Animation|Children
104832,"Glass Web, The (1953)",Crime|Drama|Film-Noir
192257,Destiny: The Tale of Kamakura (2017),Drama|Mystery
285643,Men and Beasts (1962),Drama
63876,Milk (2008),Drama
249316,Ferry (2021),Action|Crime|Drama|Thriller
92325,Dog Tags (2008),Drama|Romance
131916,Can It Be Love (1992),(no genres listed)
121421,Teenage Rebel (1956),Drama
238114,The Heart of the Earth (2007),Drama
237884,On the Sunny Side (1942),Drama|War
137419,No Greater Love (1996),(no genres listed)
826,Women Robbers (Diebinnen) (1995),Drama
167262,Tru Loved (2008),Comedy
281284,A Wounded Fawn (2022),Horror|Thriller
180777,Die Frauen von Ravensbrück (2005),Documentary
165797,Screamers (2006),Documentary
223690,Thirteen or So Minutes (2008),Drama|Romance
221772,The Claudia Kishi Club (2020),Documentary
75825,"Card Player, The (Il cartaio) (2004)",Crime|Horror|Mystery|Thriller
199099,I Feel Good (2018),Comedy|Drama
203286,Black Tight Killers (1966),Action|Crime|Drama|Thriller
166840,Over The Wall (1938),(no genres listed)
104390,When Nietzsche Wept (2007),Drama
247466,Money Heist: The Phenomenon (2020),Documentary
178001,Rage to Kill (1988),Action|Adventure
209979,Bottled with Love (2019),Romance
3594,Center Stage (2000),Drama|Musical
185771,Sidewinder 1 (1977),Action
4323,"Horse Soldiers, The (1959)",Adventure|War|Western
162194,The Appointment (1969),Drama
746,Force of Evil (1948),Film-Noir
146864,A Golden Boy (2014),Comedy|Drama|Romance
147748,The Taint (2010),Comedy|Horror
7206,Mon Oncle (My Uncle) (1958),Comedy
181775,The Riveter (1940),Animation
134767,Warpath (1951),Western
101022,Dark Intruder (1965),Horror|Mystery
232635,Mothers (2018),Drama
194634,The Amityville Murders (2018),Horror
153754,"Chau, Beyond the Lines (2015)",(no genres listed)
192131,36 Vayadhinile (2015),Children|Drama
166271,Things from Another World (2011),Comedy
180147,An Unnamed Star (1978),Comedy|Drama|Romance
223920,A Perfectly Normal Family (2020),Drama
142142,The Negro Soldier (1944),(no genres listed)
292049,Odayaka (2012),Drama
121687,Hullabaloo (1940),Comedy|Musical|Romance
172733,Cancel Christmas (2011),Children|Fantasy
197313,A Geisha (1953),Drama
222991,Roses Are Red (1947),Crime|Drama
131930,Oddballs (1984),Comedy
174205,Traveller's Nightmare (1909),Fantasy
32689,"Reuben, Reuben (1983)",Comedy|Drama|Romance
